Space Group|Serial No.|Multiplicity|Wyckoff Letter|Site Symmetry|Position|||
||8|m|m..|(x,y,0)|(x,-y+1/2,0)|(-x,y+1/2,0)|(-x,-y,0)
||8|l|..2|(x,0,1/4)|(-x,1/2,3/4)|(-x,0,3/4)|(x,1/2,1/4)
||8|k|.2.|(1/2,y,1/4)|(1/2,-y+1/2,3/4)|(1/2,-y,3/4)|(1/2,y+1/2,1/4)
||8|j|.2.|(0,y,1/4)|(0,-y+1/2,3/4)|(0,-y,3/4)|(0,y+1/2,1/4)
||8|i|2..|(1/2,0,z)|(1/2,1/2,-z)|(1/2,0,-z)|(1/2,1/2,z)
||8|h|2..|(0,0,z)|(0,1/2,-z)|(0,0,-z)|(0,1/2,z)
||4|g|mm2|(x,1/4,0)|(-x,3/4,0)||
||4|f|.2/m.|(1/2,1/4,1/4)|(1/2,1/4,3/4)||
||4|e|.2/m.|(0,1/4,1/4)|(0,1/4,3/4)||
||4|d|2/m..|(1/2,0,0)|(1/2,1/2,0)||
||4|c|2/m..|(0,0,0)|(0,1/2,0)||
||4|b|222|(1/2,0,1/4)|(1/2,0,3/4)||
||4|a|222|(0,0,1/4)|(0,0,3/4)||
B 2/m 2/c 2/m|320|||||||
||16|o|1|(x,y,z)|(-x+1/2,y,-z)|(x+1/2,-y,-z)|(-x,-y,z)
|||||(-x,-y,-z)|(x+1/2,-y,z)|(-x+1/2,y,z)|(x,y,-z)
||8|n|.m.|(1/4,y,z)|(1/4,y,-z)|(3/4,-y,-z)|(3/4,-y,z)
||8|m|m..|(x,y,0)|(-x+1/2,y,0)|(x+1/2,-y,0)|(-x,-y,0)
||8|l|..2|(0,y,1/4)|(1/2,-y,3/4)|(0,-y,3/4)|(1/2,y,1/4)
||8|k|.2.|(x,1/2,1/4)|(-x+1/2,1/2,3/4)|(-x,1/2,3/4)|(x+1/2,1/2,1/4)
||8|j|.2.|(x,0,1/4)|(-x+1/2,0,3/4)|(-x,0,3/4)|(x+1/2,0,1/4)
||8|i|2..|(0,1/2,z)|(1/2,1/2,-z)|(0,1/2,-z)|(1/2,1/2,z)
||8|h|2..|(0,0,z)|(1/2,0,-z)|(0,0,-z)|(1/2,0,z)
||4|g|mm2|(1/4,y,0)|(3/4,-y,0)||
||4|f|.2/m.|(1/4,1/2,1/4)|(1/4,1/2,3/4)||
||4|e|.2/m.|(1/4,0,1/4)|(1/4,0,3/4)||
||4|d|2/m..|(0,1/2,0)|(1/2,1/2,0)||
||4|c|2/m..|(0,0,0)|(1/2,0,0)||
||4|b|222|(0,1/2,1/4)|(0,1/2,3/4)||
||4|a|222|(0,0,1/4)|(0,0,3/4)||
B 2/m 2/a 2/m|321|||||||
||16|o|1|(x,y,z)|(-x,y,-z+1/2)|(-x,-y,z+1/2)|(x,-y,-z)
|||||(-x,-y,-z)|(x,-y,z+1/2)|(x,y,-z+1/2)|(-x,y,z)
||8|n|.m.|(x,y,1/4)|(-x,y,1/4)|(-x,-y,3/4)|(x,-y,3/4)
||8|m|m..|(0,y,z)|(0,y,-z+1/2)|(0,-y,z+1/2)|(0,-y,-z)
||8|l|..2|(1/4,y,0)|(3/4,-y,1/2)|(3/4,-y,0)|(1/4,y,1/2)
||8|k|.2.|(1/4,1/2,z)|(3/4,1/2,-z+1/2)|(3/4,1/2,-z)|(1/4,1/2,z+1/2)
||8|j|.2.|(1/4,0,z)|(3/4,0,-z+1/2)|(3/4,0,-z)|(1/4,0,z+1/2)
||8|i|2..|(x,1/2,0)|(-x,1/2,1/2)|(-x,1/2,0)|(x,1/2,1/2)
||8|h|2..|(x,0,0)|(-x,0,1/2)|(-x,0,0)|(x,0,1/2)
||4|g|mm2|(0,y,1/4)|(0,-y,3/4)||
||4|f|.2/m.|(1/4,1/2,1/4)|(3/4,1/2,1/4)||
||4|e|.2/m.|(1/4,0,1/4)|(3/4,0,1/4)||
||4|d|2/m..|(0,1/2,0)|(0,1/2,1/2)||
||4|c|2/m..|(0,0,0)|(0,0,1/2)||
||4|b|222|(1/4,1/2,0)|(3/4,1/2,0)||
||4|a|222|(1/4,0,0)|(3/4,0,0)||
C 2/c 2/c 2/a|322|||||||
||16|i|1|(x,y,z)|(-x+1/2,-y+1/2,z)|(-x,y,-z)|(x+1/2,-y+1/2,-z)
|||||(-x,-y+1/2,-z+1/2)|(x+1/2,y,-z+1/2)|(x,-y+1/2,z+1/2)|(-x+1/2,y,z+1/2)
||8|h|..2|(1/4,1/4,z)|(3/4,1/4,-z)|(3/4,1/4,-z+1/2)|(1/4,1/4,z+1/2)
||8|g|..2|(0,0,z)|(0,0,-z)|(0,1/2,-z+1/2)|(0,1/2,z+1/2)
||8|f|.2.|(0,y,0)|(1/2,-y+1/2,0)|(0,-y+1/2,1/2)|(1/2,y,1/2)
||8|e|2..|(x,0,0)|(-x+1/2,1/2,0)|(-x,1/2,1/2)|(x+1/2,0,1/2)
||8|d|-1|(0,1/4,1/4)|(1/2,1/4,1/4)|(0,1/4,3/4)|(1/2,1/4,3/4)
||8|c|-1|(1/4,0,1/4)|(1/4,1/2,1/4)|(3/4,0,3/4)|(3/4,1/2,3/4)
||4|b|222|(0,0,1/2)|(0,1/2,0)||
||4|a|222|(0,0,0)|(0,1/2,1/2)||
C 2/c 2/c 2/a|323|||||||
||16|i|1|(x,y,z)|(-x+1/2,-y,z)|(-x,y,-z+1/2)|(x+1/2,-y,-z+1/2)
|||||(-x,-y,-z)|(x+1/2,y,-z)|(x,-y,z+1/2)|(-x+1/2,y,z+1/2)
||8|h|..2|(1/4,0,z)|(3/4,0,-z+1/2)|(3/4,0,-z)|(1/4,0,z+1/2)
||8|g|..2|(0,1/4,z)|(0,1/4,-z+1/2)|(0,3/4,-z)|(0,3/4,z+1/2)
||8|f|.2.|(0,y,1/4)|(1/2,-y,1/4)|(0,-y,3/4)|(1/2,y,3/4)
||8|e|2..|(x,1/4,1/4)|(-x+1/2,3/4,1/4)|(-x,3/4,3/4)|(x+1/2,1/4,3/4)
||8|d|-1|(0,0,0)|(1/2,0,0)|(0,0,1/2)|(1/2,0,1/2)
||8|c|-1|(1/4,3/4,0)|(1/4,1/4,0)|(3/4,3/4,1/2)|(3/4,1/4,1/2)
||4|b|222|(0,1/4,3/4)|(0,3/4,1/4)||
||4|a|222|(0,1/4,1/4)|(0,3/4,3/4)||
C 2/c 2/c 2/b|324|||||||
||16|i|1|(x,y,z)|(-x+1/2,-y+1/2,z)|(x,-y,-z)|(-x+1/2,y+1/2,-z)
|||||(-x+1/2,-y,-z+1/2)|(x,y+1/2,-z+1/2)|(-x+1/2,y,z+1/2)|(x,-y+1/2,z+1/2)
||8|h|..2|(1/4,1/4,z)|(1/4,3/4,-z)|(1/4,3/4,-z+1/2)|(1/4,1/4,z+1/2)
||8|g|..2|(0,0,z)|(0,0,-z)|(1/2,0,-z+1/2)|(1/2,0,z+1/2)
||8|f|.2.|(x,0,0)|(-x+1/2,1/2,0)|(-x+1/2,0,1/2)|(x,1/2,1/2)
||8|e|2..|(0,y,0)|(1/2,-y+1/2,0)|(1/2,-y,1/2)|(0,y+1/2,1/2)
||8|d|-1|(1/4,0,3/4)|(1/4,1/2,3/4)|(1/4,0,1/4)|(1/4,1/2,1/4)
||8|c|-1|(0,1/4,3/4)|(1/2,1/4,3/4)|(0,3/4,1/4)|(1/2,3/4,1/4)
||4|b|222|(0,0,1/2)|(1/2,0,0)||
||4|a|222|(0,0,0)|(1/2,0,1/2)||
C 2/c 2/c 2/b|325|||||||
||16|i|1|(x,y,z)|(-x,-y+1/2,z)|(x,-y,-z+1/2)|(-x,y+1/2,-z+1/2)
|||||(-x,-y,-z)|(x,y+1/2,-z)|(-x,y,z+1/2)|(x,-y+1/2,z+1/2)
||8|h|..2|(0,1/4,z)|(0,3/4,-z+1/2)|(0,3/4,-z)|(0,1/4,z+1/2)
||8|g|..2|(1/4,0,z)|(1/4,0,-z+1/2)|(3/4,0,-z)|(3/4,0,z+1/2)
||8|f|.2.|(x,0,3/4)|(-x,1/2,3/4)|(-x,0,1/4)|(x,1/2,1/4)
||8|e|2..|(1/4,y,3/4)|(3/4,-y+1/2,3/4)|(3/4,-y,1/4)|(1/4,y+1/2,1/4)
||8|d|-1|(0,0,0)|(0,1/2,0)|(0,0,1/2)|(0,1/2,1/2)
||8|c|-1|(3/4,1/4,0)|(1/4,1/4,0)|(3/4,3/4,1/2)|(1/4,3/4,1/2)
||4|b|222|(1/4,0,1/4)|(3/4,0,3/4)||
||4|a|222|(1/4,0,3/4)|(3/4,0,1/4)||
A 2/b 2/a 2/a|326|||||||
||16|i|1|(x,y,z)|(x,-y+1/2,-z+1/2)|(-x,-y,z)|(-x,y+1/2,-z+1/2)
|||||(-x+1/2,-y,-z+1/2)|(-x+1/2,y+1/2,z)|(x+1/2,y,-z+1/2)|(x+1/2,-y+1/2,z)
||8|h|..2|(x,1/4,1/4)|(-x,3/4,1/4)|(-x+1/2,3/4,1/4)|(x+1/2,1/4,1/4)
||8|g|..2|(x,0,0)|(-x,0,0)|(-x+1/2,0,1/2)|(x+1/2,0,1/2)
||8|f|.2.|(0,0,z)|(0,1/2,-z+1/2)|(1/2,0,-z+1/2)|(1/2,1/2,z)
||8|e|2..|(0,y,0)|(0,-y+1/2,1/2)|(1/2,-y,1/2)|(1/2,y+1/2,0)
||8|d|-1|(1/4,0,1/4)|(1/4,1/2,1/4)|(3/4,0,1/4)|(3/4,1/2,1/4)
||8|c|-1|(1/4,1/4,0)|(1/4,1/4,1/2)|(3/4,3/4,0)|(3/4,3/4,1/2)
||4|b|222|(1/2,0,0)|(0,0,1/2)||
||4|a|222|(0,0,0)|(1/2,0,1/2)||
A 2/b 2/a 2/a|327|||||||
||16|i|1|(x,y,z)|(x,-y+1/2,-z)|(-x+1/2,-y,z)|(-x+1/2,y+1/2,-z)
|||||(-x,-y,-z)|(-x,y+1/2,z)|(x+1/2,y,-z)|(x+1/2,-y+1/2,z)
||8|h|..2|(x,1/4,0)|(-x+1/2,3/4,0)|(-x,3/4,0)|(x+1/2,1/4,0)
||8|g|..2|(x,0,1/4)|(-x+1/2,0,1/4)|(-x,0,3/4)|(x+1/2,0,3/4)
||8|f|.2.|(1/4,0,z)|(1/4,1/2,-z)|(3/4,0,-z)|(3/4,1/2,z)
||8|e|2..|(1/4,y,1/4)|(1/4,-y+1/2,3/4)|(3/4,-y,3/4)|(3/4,y+1/2,1/4)
||8|d|-1|(0,0,0)|(0,1/2,0)|(1/2,0,0)|(1/2,1/2,0)
||8|c|-1|(0,1/4,3/4)|(0,1/4,1/4)|(1/2,3/4,3/4)|(1/2,3/4,1/4)
||4|b|222|(3/4,0,1/4)|(1/4,0,3/4)||
||4|a|222|(1/4,0,1/4)|(3/4,0,3/4)||
A 2/c 2/a 2/a|328|||||||
||16|i|1|(x,y,z)|(x,-y+1/2,-z+1/2)|(-x,y,-z)|(-x,-y+1/2,z+1/2)
|||||(-x+1/2,-y+1/2,-z)|(-x+1/2,y,z+1/2)|(x+1/2,-y+1/2,z)|(x+1/2,y,-z+1/2)
||8|h|..2|(x,1/4,1/4)|(-x,1/4,3/4)|(-x+1/2,1/4,3/4)|(x+1/2,1/4,1/4)
||8|g|..2|(x,0,0)|(-x,0,0)|(-x+1/2,1/2,0)|(x+1/2,1/2,0)
||8|f|.2.|(0,y,0)|(0,-y+1/2,1/2)|(1/2,-y+1/2,0)|(1/2,y,1/2)
||8|e|2..|(0,0,z)|(0,1/2,-z+1/2)|(1/2,1/2,-z)|(1/2,0,z+1/2)
||8|d|-1|(3/4,1/4,0)|(3/4,1/4,1/2)|(1/4,1/4,0)|(1/4,1/4,1/2)
||8|c|-1|(3/4,0,1/4)|(3/4,1/2,1/4)|(1/4,0,3/4)|(1/4,1/2,3/4)
||4|b|222|(1/2,0,0)|(0,1/2,0)||
||4|a|222|(0,0,0)|(1/2,1/2,0)||
A 2/c 2/a 2/a|329|||||||
||16|i|1|(x,y,z)|(x,-y,-z+1/2)|(-x+1/2,y,-z)|(-x+1/2,-y,z+1/2)
|||||(-x,-y,-z)|(-x,y,z+1/2)|(x+1/2,-y,z)|(x+1/2,y,-z+1/2)
||8|h|..2|(x,0,1/4)|(-x+1/2,0,3/4)|(-x,0,3/4)|(x+1/2,0,1/4)
||8|g|..2|(x,1/4,0)|(-x+1/2,1/4,0)|(-x,3/4,0)|(x+1/2,3/4,0)
||8|f|.2.|(3/4,y,0)|(3/4,-y,1/2)|(1/4,-y,0)|(1/4,y,1/2)
||8|e|2..|(3/4,1/4,z)|(3/4,3/4,-z+1/2)|(1/4,3/4,-z)|(1/4,1/4,z+1/2)
||8|d|-1|(0,0,0)|(0,0,1/2)|(1/2,0,0)|(1/2,0,1/2)
||8|c|-1|(0,3/4,1/4)|(0,1/4,1/4)|(1/2,3/4,3/4)|(1/2,1/4,3/4)
||4|b|222|(1/4,1/4,0)|(3/4,3/4,0)||
||4|a|222|(3/4,1/4,0)|(1/4,3/4,0)||
B 2/b 2/c 2/b|330|||||||
||16|i|1|(x,y,z)|(-x+1/2,y,-z+1/2)|(x,-y,-z)|(-x+1/2,-y,z+1/2)
|||||(-x+1/2,-y+1/2,-z)|(x,-y+1/2,z+1/2)|(-x+1/2,y+1/2,z)|(x,y+1/2,-z+1/2)
||8|h|..2|(1/4,y,1/4)|(1/4,-y,3/4)|(1/4,-y+1/2,3/4)|(1/4,y+1/2,1/4)
||8|g|..2|(0,y,0)|(0,-y,0)|(1/2,-y+1/2,0)|(1/2,y+1/2,0)
||8|f|.2.|(x,0,0)|(-x+1/2,0,1/2)|(-x+1/2,1/2,0)|(x,1/2,1/2)
||8|e|2..|(0,0,z)|(1/2,0,-z+1/2)|(1/2,1/2,-z)|(0,1/2,z+1/2)
||8|d|-1|(1/4,1/4,0)|(1/4,1/4,1/2)|(1/4,3/4,0)|(1/4,3/4,1/2)
||8|c|-1|(0,1/4,1/4)|(1/2,1/4,1/4)|(0,3/4,3/4)|(1/2,3/4,3/4)
||4|b|222|(0,1/2,0)|(1/2,0,0)||
||4|a|222|(0,0,0)|(1/2,1/2,0)||
B 2/b 2/c 2/b|331|||||||
||16|i|1|(x,y,z)|(-x,y,-z+1/2)|(x,-y+1/2,-z)|(-x,-y+1/2,z+1/2)
|||||(-x,-y,-z)|(x,-y,z+1/2)|(-x,y+1/2,z)|(x,y+1/2,-z+1/2)
||8|h|..2|(0,y,1/4)|(0,-y+1/2,3/4)|(0,-y,3/4)|(0,y+1/2,1/4)
||8|g|..2|(1/4,y,0)|(1/4,-y+1/2,0)|(3/4,-y,0)|(3/4,y+1/2,0)
||8|f|.2.|(x,1/4,0)|(-x,1/4,1/2)|(-x,3/4,0)|(x,3/4,1/2)
||8|e|2..|(1/4,1/4,z)|(3/4,1/4,-z+1/2)|(3/4,3/4,-z)|(1/4,3/4,z+1/2)
||8|d|-1|(0,0,0)|(0,0,1/2)|(0,1/2,0)|(0,1/2,1/2)
||8|c|-1|(3/4,0,1/4)|(1/4,0,1/4)|(3/4,1/2,3/4)|(1/4,1/2,3/4)
||4|b|222|(1/4,3/4,0)|(3/4,1/4,0)||
||4|a|222|(1/4,1/4,0)|(3/4,3/4,0)||
B 2/b 2/a 2/b|332|||||||
||16|i|1|(x,y,z)|(-x+1/2,y,-z+1/2)|(-x,-y,z)|(x+1/2,-y,-z+1/2)
|||||(-x,-y+1/2,-z+1/2)|(x+1/2,-y+1/2,z)|(x,y+1/2,-z+1/2)|(-x+1/2,y+1/2,z)
||8|h|..2|(1/4,y,1/4)|(3/4,-y,1/4)|(3/4,-y+1/2,1/4)|(1/4,y+1/2,1/4)
||8|g|..2|(0,y,0)|(0,-y,0)|(0,-y+1/2,1/2)|(0,y+1/2,1/2)
||8|f|.2.|(0,0,z)|(1/2,0,-z+1/2)|(0,1/2,-z+1/2)|(1/2,1/2,z)
||8|e|2..|(x,0,0)|(-x+1/2,0,1/2)|(-x,1/2,1/2)|(x+1/2,1/2,0)
||8|d|-1|(0,3/4,1/4)|(1/2,3/4,1/4)|(0,1/4,1/4)|(1/2,1/4,1/4)
||8|c|-1|(1/4,3/4,0)|(1/4,3/4,1/2)|(3/4,1/4,0)|(3/4,1/4,1/2)
||4|b|222|(0,1/2,0)|(0,0,1/2)||
||4|a|222|(0,0,0)|(0,1/2,1/2)||
B 2/b 2/a 2/b|333|||||||
||16|i|1|(x,y,z)|(-x+1/2,y,-z)|(-x,-y+1/2,z)|(x+1/2,-y+1/2,-z)
|||||(-x,-y,-z)|(x+1/2,-y,z)|(x,y+1/2,-z)|(-x+1/2,y+1/2,z)
||8|h|..2|(1/4,y,0)|(3/4,-y+1/2,0)|(3/4,-y,0)|(1/4,y+1/2,0)
||8|g|..2|(0,y,1/4)|(0,-y+1/2,1/4)|(0,-y,3/4)|(0,y+1/2,3/4)
||8|f|.2.|(0,3/4,z)|(1/2,3/4,-z)|(0,1/4,-z)|(1/2,1/4,z)
||8|e|2..|(x,3/4,1/4)|(-x+1/2,3/4,3/4)|(-x,1/4,3/4)|(x+1/2,1/4,1/4)
||8|d|-1|(0,0,0)|(1/2,0,0)|(0,1/2,0)|(1/2,1/2,0)
||8|c|-1|(1/4,0,3/4)|(1/4,0,1/4)|(3/4,1/2,3/4)|(3/4,1/2,1/4)
||4|b|222|(0,1/4,1/4)|(0,3/4,3/4)||
||4|a|222|(0,3/4,1/4)|(0,1/4,3/4)||
F 2/m 2/m 2/m|334|||||||
||32|p|1|(x,y,z)|(-x,-y,z)|(-x,y,-z)|(x,-y,-z)
|||||(-x,-y,-z)|(x,y,-z)|(x,-y,z)|(-x,y,z)
||16|o|..m|(x,y,0)|(-x,-y,0)|(-x,y,0)|(x,-y,0)
||16|n|.m.|(x,0,z)|(-x,0,z)|(-x,0,-z)|(x,0,-z)
||16|m|m..|(0,y,z)|(0,-y,z)|(0,y,-z)|(0,-y,-z)
||16|l|2..|(x,1/4,1/4)|(-x,3/4,1/4)|(-x,3/4,3/4)|(x,1/4,3/4)
||16|k|.2.|(1/4,y,1/4)|(3/4,-y,1/4)|(3/4,-y,3/4)|(1/4,y,3/4)
||16|j|..2|(1/4,1/4,z)|(3/4,1/4,-z)|(3/4,3/4,-z)|(1/4,3/4,z)
||8|i|mm2|(0,0,z)|(0,0,-z)||
||8|h|m2m|(0,y,0)|(0,-y,0)||
||8|g|2mm|(x,0,0)|(-x,0,0)||
||8|f|222|(1/4,1/4,1/4)|(3/4,3/4,3/4)||
||8|e|..2/m|(1/4,1/4,0)|(3/4,1/4,0)||
||8|d|.2/m.|(1/4,0,1/4)|(3/4,0,1/4)||
||8|c|2/m..|(0,1/4,1/4)|(0,3/4,1/4)||
||4|b|mmm|(0,0,1/2)|||
||4|a|mmm|(0,0,0)|||
F 2/d 2/d 2/d|335|||||||
||32|h|1|(x,y,z)|(-x,-y,z)|(-x,y,-z)|(x,-y,-z)
|||||(-x+1/4,-y+1/4,-z+1/4)|(x+1/4,y+1/4,-z+1/4)|(x+1/4,-y+1/4,z+1/4)|(-x+1/4,y+1/4,z+1/4)
||16|g|..2|(0,0,z)|(0,0,-z)|(1/4,1/4,-z+1/4)|(1/4,1/4,z+1/4)
||16|f|.2.|(0,y,0)|(0,-y,0)|(1/4,-y+1/4,1/4)|(1/4,y+1/4,1/4)
||16|e|2..|(x,0,0)|(-x,0,0)|(-x+1/4,1/4,1/4)|(x+1/4,1/4,1/4)
||16|d|-1|(5/8,5/8,5/8)|(3/8,3/8,5/8)|(3/8,5/8,3/8)|(5/8,3/8,3/8)
||16|c|-1|(1/8,1/8,1/8)|(7/8,7/8,1/8)|(7/8,1/8,7/8)|(1/8,7/8,7/8)
||8|b|222|(0,0,1/2)|(1/4,1/4,3/4)||
||8|a|222|(0,0,0)|(1/4,1/4,1/4)||
F 2/d 2/d 2/d|336|||||||
||32|h|1|(x,y,z)|(-x+3/4,-y+3/4,z)|(-x+3/4,y,-z+3/4)|(x,-y+3/4,-z+3/4)
|||||(-x,-y,-z)|(x+1/4,y+1/4,-z)|(x+1/4,-y,z+1/4)|(-x,y+1/4,z+1/4)
||16|g|..2|(1/8,1/8,z)|(5/8,1/8,-z+3/4)|(7/8,7/8,-z)|(3/8,7/8,z+1/4)
||16|f|.2.|(1/8,y,1/8)|(5/8,-y+3/4,1/8)|(7/8,-y,7/8)|(3/8,y+1/4,7/8)
||16|e|2..|(x,1/8,1/8)|(-x+3/4,5/8,1/8)|(-x,7/8,7/8)|(x+1/4,3/8,7/8)
||16|d|-1|(1/2,1/2,1/2)|(1/4,1/4,1/2)|(1/4,1/2,1/4)|(1/2,1/4,1/4)
||16|c|-1|(0,0,0)|(3/4,3/4,0)|(3/4,0,3/4)|(0,3/4,3/4)
||8|b|222|(1/8,1/8,5/8)|(7/8,7/8,3/8)||
||8|a|222|(1/8,1/8,1/8)|(7/8,7/8,7/8)||
I 2/m 2/m 2/m|337|||||||
||16|o|1|(x,y,z)|(-x,-y,z)|(-x,y,-z)|(x,-y,-z)
|||||(-x,-y,-z)|(x,y,-z)|(x,-y,z)|(-x,y,z)
||8|n|..m|(x,y,0)|(-x,-y,0)|(-x,y,0)|(x,-y,0)
||8|m|.m.|(x,0,z)|(-x,0,z)|(-x,0,-z)|(x,0,-z)
||8|l|m..|(0,y,z)|(0,-y,z)|(0,y,-z)|(0,-y,-z)
||8|k|-1|(1/4,1/4,1/4)|(3/4,3/4,1/4)|(3/4,1/4,3/4)|(1/4,3/4,3/4)
||4|j|mm2|(1/2,0,z)|(1/2,0,-z)||
||4|i|mm2|(0,0,z)|(0,0,-z)||
||4|h|m2m|(0,y,1/2)|(0,-y,1/2)||
||4|g|m2m|(0,y,0)|(0,-y,0)||
||4|f|2mm|(x,1/2,0)|(-x,1/2,0)||
||4|e|2mm|(x,0,0)|(-x,0,0)||
||2|d|mmm|(1/2,0,1/2)|||
||2|c|mmm|(1/2,1/2,0)|||
||2|b|mmm|(0,1/2,1/2)|||
||2|a|mmm|(0,0,0)|||
I 2/b 2/a 2/m|338|||||||
||16|k|1|(x,y,z)|(-x,-y,z)|(-x+1/2,y+1/2,-z)|(x+1/2,-y+1/2,-z)
|||||(-x,-y,-z)|(x,y,-z)|(x+1/2,-y+1/2,z)|(-x+1/2,y+1/2,z)
||8|j|..m|(x,y,0)|(-x,-y,0)|(-x+1/2,y+1/2,0)|(x+1/2,-y+1/2,0)
||8|i|..2|(0,1/2,z)|(1/2,0,-z)|(0,1/2,-z)|(1/2,0,z)
||8|h|..2|(0,0,z)|(1/2,1/2,-z)|(0,0,-z)|(1/2,1/2,z)
||8|g|.2.|(0,y,1/4)|(0,-y,1/4)|(0,-y,3/4)|(0,y,3/4)
||8|f|2..|(x,0,1/4)|(-x,0,1/4)|(-x,0,3/4)|(x,0,3/4)
||8|e|-1|(1/4,1/4,1/4)|(3/4,3/4,1/4)|(1/4,3/4,3/4)|(3/4,1/4,3/4)
||4|d|..2/m|(1/2,0,0)|(0,1/2,0)||
||4|c|..2/m|(0,0,0)|(1/2,1/2,0)||
||4|b|222|(1/2,0,1/4)|(1/2,0,3/4)||
||4|a|222|(0,0,1/4)|(0,0,3/4)||
I 2/m 2/c 2/b|339|||||||
||16|k|1|(x,y,z)|(x,-y,-z)|(-x,-y+1/2,z+1/2)|(-x,y+1/2,-z+1/2)
|||||(-x,-y,-z)|(-x,y,z)|(x,y+1/2,-z+1/2)|(x,-y+1/2,z+1/2)
||8|j|..m|(0,y,z)|(0,-y,-z)|(0,-y+1/2,z+1/2)|(0,y+1/2,-z+1/2)
||8|i|..2|(x,0,1/2)|(-x,1/2,0)|(-x,0,1/2)|(x,1/2,0)
||8|h|..2|(x,0,0)|(-x,1/2,1/2)|(-x,0,0)|(x,1/2,1/2)
||8|g|.2.|(1/4,0,z)|(1/4,0,-z)|(3/4,0,-z)|(3/4,0,z)
||8|f|2..|(1/4,y,0)|(1/4,-y,0)|(3/4,-y,0)|(3/4,y,0)
||8|e|-1|(1/4,1/4,1/4)|(1/4,3/4,3/4)|(3/4,1/4,3/4)|(3/4,3/4,1/4)
||4|d|..2/m|(0,1/2,0)|(0,0,1/2)||
||4|c|..2/m|(0,0,0)|(0,1/2,1/2)||
||4|b|222|(1/4,1/2,0)|(3/4,1/2,0)||
||4|a|222|(1/4,0,0)|(3/4,0,0)||
I 2/c 2/m 2/a|340|||||||
||16|k|1|(x,y,z)|(-x,y,-z)|(x+1/2,-y,-z+1/2)|(-x+1/2,-y,z+1/2)
|||||(-x,-y,-z)|(x,-y,z)|(-x+1/2,y,z+1/2)|(x+1/2,y,-z+1/2)
||8|j|..m|(x,0,z)|(-x,0,-z)|(x+1/2,0,-z+1/2)|(-x+1/2,0,z+1/2)
||8|i|..2|(1/2,y,0)|(0,-y,1/2)|(1/2,-y,0)|(0,y,1/2)
||8|h|..2|(0,y,0)|(1/2,-y,1/2)|(0,-y,0)|(1/2,y,1/2)
||8|g|.2.|(x,1/4,0)|(-x,1/4,0)|(-x,3/4,0)|(x,3/4,0)
||8|f|2..|(0,1/4,z)|(0,1/4,-z)|(0,3/4,-z)|(0,3/4,z)
||8|e|-1|(1/4,1/4,1/4)|(3/4,1/4,3/4)|(3/4,3/4,1/4)|(1/4,3/4,3/4)
||4|d|..2/m|(0,0,1/2)|(1/2,0,0)||
||4|c|..2/m|(0,0,0)|(1/2,0,1/2)||
||4|b|222|(0,1/4,1/2)|(0,3/4,1/2)||
||4|a|222|(0,1/4,0)|(0,3/4,0)||
I 2/b 2/c 2/a|341|||||||
||16|f|1|(x,y,z)|(-x+1/2,-y,z+1/2)|(-x,y+1/2,-z+1/2)|(x+1/2,-y+1/2,-z)
|||||(-x,-y,-z)|(x+1/2,y,-z+1/2)|(x,-y+1/2,z+1/2)|(-x+1/2,y+1/2,z)
||8|e|..2|(0,1/4,z)|(0,3/4,-z+1/2)|(0,3/4,-z)|(0,1/4,z+1/2)
||8|d|.2.|(1/4,y,0)|(1/4,-y,1/2)|(3/4,-y,0)|(3/4,y,1/2)
||8|c|2..|(x,0,1/4)|(-x+1/2,0,3/4)|(-x,0,3/4)|(x+1/2,0,1/4)
||8|b|-1|(1/4,1/4,1/4)|(1/4,3/4,3/4)|(3/4,3/4,1/4)|(3/4,1/4,3/4)
||8|a|-1|(0,0,0)|(1/2,0,1/2)|(0,1/2,1/2)|(1/2,1/2,0)
I 2/c 2/a 2/b|342|||||||
||16|f|1|(x,y,z)|(-x,-y+1/2,z+1/2)|(x+1/2,-y,-z+1/2)|(-x+1/2,y+1/2,-z)
|||||(-x,-y,-z)|(x,y+1/2,-z+1/2)|(-x+1/2,y,z+1/2)|(x+1/2,-y+1/2,z)
||8|e|..2|(1/4,0,z)|(3/4,0,-z+1/2)|(3/4,0,-z)|(1/4,0,z+1/2)
||8|d|.2.|(x,1/4,0)|(-x,1/4,1/2)|(-x,3/4,0)|(x,3/4,1/2)
||8|c|2..|(0,y,3/4)|(0,-y+1/2,1/4)|(0,-y,1/4)|(0,y+1/2,3/4)
||8|b|-1|(1/4,1/4,3/4)|(3/4,1/4,1/4)|(3/4,3/4,3/4)|(1/4,3/4,1/4)
||8|a|-1|(0,0,0)|(0,1/2,1/2)|(1/2,0,1/2)|(1/2,1/2,0)
I 2/m 2/m 2/a|343|||||||
||16|j|1|(x,y,z)|(-x,-y+1/2,z)|(-x,y+1/2,-z)|(x,-y,-z)
|||||(-x,-y,-z)|(x,y+1/2,-z)|(x,-y+1/2,z)|(-x,y,z)
||8|i|.m.|(x,1/4,z)|(-x,1/4,z)|(-x,3/4,-z)|(x,3/4,-z)
||8|h|m..|(0,y,z)|(0,-y+1/2,z)|(0,y+1/2,-z)|(0,-y,-z)
||8|g|.2.|(1/4,y,1/4)|(3/4,-y+1/2,1/4)|(3/4,-y,3/4)|(1/4,y+1/2,3/4)
